,_id,category,subcategory,item_name,item_id,catalog_id,contract_id,contract_total_value,contract_start_date,contract_end_date,contract_term,purchase_id,user_name,user_id,supplier_name,supplier_id,purchase_date,delivery_date,quantity,unit_price,totalcost,cost_center,gl_account,currency,budget_owner,budget,budget_available,department,role,country,contact_number,email,supplier_rating,avg_delivery_time,lead_time,reliability_score,description,specification,discount,discount_percent,payment_terms,quarter,year,month,spend_type
341,66daab336d6bf24ccc3761cf,Computers & Electronics,Desktop Computer,Apple iMac 27-inch,I113,CAT006,nan,,,,nan,PO922,Stephanie Yoder,US069,Higgins-Rivera,SUP046,2024-01-27,2024-02-20,10,138.0,1381.0,CC94,GL16600,USD,Henry Hall,170000.0,164218.0,Marketing,Employee,Japan,+81 7676848357,higgins-rivera@gmail.com,4.9,3,6,1.7,"The Apple iMac 27-inch is an all-in-one desktop computer with a stunning Retina 5K display. It offers powerful performance, sleek design, and macOS for seamless productivity.","Specs: Intel Core i5/i7 CPU, up to 64GB RAM, up to 4TB SSD, Retina 5K display, macOS.",,0.0,Net 30 days,2024Q1,2024,2024-01,Tail Spend
342,66daab336d6bf24ccc375fd2,Computers & Electronics,Printer,Canon PIXMA TR4520,I123,CAT006,nan,,,,nan,PO413,Jaime Crawford,US091,Higgins-Rivera,SUP046,2024-04-30,2024-05-27,14,97.0,1359.0,CC98,GL17000,USD,Alice Johnson,1800000.0,1792601.0,Assembly,Employee,Japan,+81 7676848357,higgins-rivera@gmail.com,4.9,3,6,1.7,"The Canon PIXMA TR4520 is an all-in-one inkjet printer designed for home and small office use. It offers versatile printing, scanning, copying, and faxing capabilities, along with wireless connectivity.","Specs: Up to 4800x1200 dpi, auto duplex printing, wireless/USB connectivity, 100-sheet tray, LCD display.",,0.0,Net 45 days,2024Q2,2024,2024-04,Tail Spend
343,66daab336d6bf24ccc376116,Office Furniture,Office Chair,Humanscale Freedom Chair,I087,CAT006,nan,,,,nan,PO737,Mrs. Tiffany Ho,US063,Higgins-Rivera,SUP046,2024-01-22,2024-01-27,9,131.0,1182.0,CC88,GL16000,USD,Grace Moore,11000000.0,10999172.0,Warehouse,Employee,Japan,+81 7676848357,higgins-rivera@gmail.com,4.9,3,6,1.7,"The Humanscale Freedom Chair is a high-end ergonomic office chair that automatically adjusts to your body movements. It features a self-adjusting recline mechanism, adjustable armrests, and a pivoting backrest.","Specs: Self-adjusting recline, pivoting backrest, adjustable armrests, weight-sensitive recline, gel-based cushions.",,0.0,Net 30 days,2024Q1,2024,2024-01,Tail Spend
344,66daab336d6bf24ccc375fac,Networking Devices,Switch,TRENDnet TEG-S82g,I139,CAT006,nan,,,,nan,PO375,Dominique Brown,US022,Higgins-Rivera,SUP046,2024-04-26,2024-05-20,12,93.0,1120.0,CC99,GL17100,USD,Alice Johnson,7500000.0,7499007.0,Assembly,Employee,Japan,+81 7676848357,higgins-rivera@gmail.com,4.9,3,6,1.7,The TRENDnet TEG-S82g is an unmanaged Gigabit Ethernet switch designed for cost-effective network expansion. It offers reliable connectivity and energy-efficient performance.,"Specs: 8 Gigabit Ethernet ports, fanless design, desktop/wall-mount, auto MDI/MDI-X, plug-and-play.",,0.0,Net 45 days,2024Q2,2024,2024-04,Tail Spend
345,66daab336d6bf24ccc3760a4,Presentation Equipment,Projector,BenQ HT2050A,I103,CAT006,nan,,,,nan,PO623,Karen Fowler,US005,Higgins-Rivera,SUP046,2024-05-16,2024-06-15,9,118.0,1059.0,CC81,GL15200,USD,John Doe,80000.0,69486.0,Maintenance,Procurement Manager,Japan,+81 7676848357,higgins-rivera@gmail.com,4.9,3,6,1.7,"The BenQ HT2050A is a full HD home theater projector designed for immersive movie experiences. It features high brightness, deep contrast, and easy setup for optimal viewing.","Specs: 2,200 lumens, 1920x1080 resolution, 15,000:1 contrast ratio, dual HDMI inputs, vertical lens shift.",,0.0,Net 35 days,2024Q2,2024,2024-05,Tail Spend
346,66daab336d6bf24ccc376207,Networking Devices,Switch,TRENDnet TEG-S82g,I139,CAT006,nan,,,,nan,PO978,Devon Adams,US079,Higgins-Rivera,SUP046,2024-03-20,2024-03-30,11,93.0,1027.0,CC87,GL15900,USD,Cathy Brown,600000.0,599090.0,Finance,Employee,Japan,+81 7676848357,higgins-rivera@gmail.com,4.9,3,6,1.7,The TRENDnet TEG-S82g is an unmanaged Gigabit Ethernet switch designed for cost-effective network expansion. It offers reliable connectivity and energy-efficient performance.,"Specs: 8 Gigabit Ethernet ports, fanless design, desktop/wall-mount, auto MDI/MDI-X, plug-and-play.",,0.0,Net 30 days,2024Q1,2024,2024-03,Tail Spend
347,66daab336d6bf24ccc375fc0,Computers & Electronics,Desktop Computer,Microsoft Surface Studio 2,I117,CAT006,nan,,,,nan,PO395,Renee Colon,US077,Higgins-Rivera,SUP046,2024-08-01,2024-01-23,4,247.0,989.0,CC94,GL16600,USD,Henry Hall,170000.0,167360.0,Marketing,Procurement Manager,Japan,+81 7676848357,higgins-rivera@gmail.com,4.9,3,6,1.7,"The Microsoft Surface Studio 2 is a powerful and innovative all-in-one desktop computer designed for creative professionals. It features a stunning display, advanced pen and touch capabilities, and high-performance components.","Specs: Intel Core i7 CPU, up to 32GB RAM, up to 2TB SSD, 28"" PixelSense Display, Surface Pen and Dial.",,0.0,Net 45 days,2024Q3,2024,2024-08,Tail Spend
348,66daab336d6bf24ccc375fbb,Computers & Electronics,Desktop Computer,Lenovo ThinkCentre M920,I115,CAT006,nan,,,,nan,PO390,Emily Edwards,US084,Higgins-Rivera,SUP046,2024-08-02,2024-10-02,18,54.0,973.0,CC94,GL16600,USD,Henry Hall,170000.0,160525.0,Marketing,Employee,Japan,+81 7676848357,higgins-rivera@gmail.com,4.9,3,6,1.7,"The Lenovo ThinkCentre M920 is a powerful and reliable desktop computer designed for business and enterprise use. It offers high performance, robust security features, and manageability.","Specs: Intel Core i5/i7 CPU, up to 64GB RAM, up to 3TB HDD/2TB SSD, Windows 10 Pro, TPM security.",,0.0,Net 45 days,2024Q3,2024,2024-08,Tail Spend
349,66daab336d6bf24ccc375eeb,Computers & Electronics,Printer,Brother HL-L2350DW,I124,CAT006,nan,,,,nan,PO182,Frank Cook,US051,Higgins-Rivera,SUP046,2024-02-21,2024-02-29,6,162.0,971.0,CC86,GL15800,USD,Cathy Brown,1600000.0,1596845.0,Finance,Procurement Manager,Japan,+81 7676848357,higgins-rivera@gmail.com,4.9,3,6,1.7,"The Brother HL-L2350DW is a compact and efficient monochrome laser printer designed for home and small office use. It offers fast printing speeds, wireless connectivity, and high-quality output.","Specs: Up to 32 ppm, 2400x600 dpi, wireless/USB connectivity, 250-sheet tray, automatic duplex printing.",,0.0,Net 90 days,2024Q1,2024,2024-02,Tail Spend
350,66daab336d6bf24ccc3760cf,Presentation Equipment,Projector,LG HU80KA 4K UHD,I107,CAT006,nan,,,,nan,PO666,Selena Ritter,US018,Higgins-Rivera,SUP046,2024-01-14,2024-01-22,16,56.0,903.0,CC81,GL15200,USD,John Doe,80000.0,63528.0,Maintenance,Employee,Japan,+81 7676848357,higgins-rivera@gmail.com,4.9,3,6,1.7,"The LG HU80KA 4K UHD is a compact and versatile projector designed for home entertainment. It offers 4K resolution, HDR support, and a wide range of connectivity options.","Specs: 2,500 lumens, 3840x2160 resolution, HDR support, webOS smart platform, HDMI/USB inputs.",,0.0,Net 35 days,2024Q1,2024,2024-01,Tail Spend
351,66daab336d6bf24ccc375e3e,Networking Devices,Switch,Linksys LGS116P,I138,CAT006,nan,,,,nan,PO009,William Boyd,US037,Higgins-Rivera,SUP046,2024-01-18,2024-01-31,7,126.0,885.0,CC87,GL15900,USD,Cathy Brown,600000.0,599534.0,Finance,Procurement Manager,Japan,+81 7676848357,higgins-rivera@gmail.com,4.9,3,6,1.7,The Linksys LGS116P is an unmanaged Gigabit Ethernet switch designed for small networks and PoE-powered devices. It offers reliable connectivity and PoE support for seamless device powering.,"Specs: 16 Gigabit Ethernet ports, 8 PoE ports, 58W PoE budget, fanless design, plug-and-play.",,0.0,Net 120 days,2024Q1,2024,2024-01,Tail Spend
352,66daab336d6bf24ccc375e79,Computers & Electronics,Desktop Computer,Acer Aspire TC-895-UA92,I118,nan,nan,,,,nan,PO068,Matthew Willis,US085,Higgins-Rivera,SUP046,2024-03-21,2024-04-17,17,52.0,880.0,CC86,GL15800,USD,Cathy Brown,1600000.0,1588853.0,Finance,Procurement Manager,Japan,+81 7676848357,higgins-rivera@gmail.com,4.9,3,6,1.7,The Acer Aspire TC-895-UA92 is a budget-friendly desktop computer suitable for everyday computing tasks. It offers reliable performance and essential features at an affordable price.,"Specs: Intel Core i5 CPU, 8GB RAM, 512GB SSD, Intel UHD Graphics, Windows 10 Home.",,0.0,Net 30 days,2024Q1,2024,2024-03,Tail Spend
353,66daab336d6bf24ccc376048,Networking Devices,Switch,MikroTik CRS305-1G-4S+IN,I140,CAT006,nan,,,,nan,PO531,Jennifer Benson,US092,Higgins-Rivera,SUP046,2024-02-04,2024-04-23,3,268.0,804.0,CC87,GL15900,USD,Cathy Brown,600000.0,599707.0,Finance,Employee,Japan,+81 7676848357,higgins-rivera@gmail.com,4.9,3,6,1.7,"The MikroTik CRS305-1G-4S+IN is a managed Gigabit Ethernet switch designed for small and medium businesses. It offers advanced routing and management features, PoE support, and reliable performance.","Specs: 5 Gigabit Ethernet ports, 4 PoE ports, 57W PoE budget, RouterOS Level 5 license, Layer 3 switching.",,0.0,Net 35 days,2024Q1,2024,2024-02,Tail Spend
354,66daab336d6bf24ccc37617a,Office Furniture,Office Chair,HON Ignition 2.0,I084,CAT006,nan,,,,nan,PO837,Kyle Evans,US046,Higgins-Rivera,SUP046,2024-01-30,2024-02-20,4,197.0,789.0,CC80,GL15500,USD,John Doe,100000.0,99624.0,Maintenance,Department Head,Japan,+81 7676848357,higgins-rivera@gmail.com,4.9,3,6,1.7,"The HON Ignition 2.0 is a mesh office chair that combines comfort and style. It features a breathable mesh back, adjustable lumbar support, and synchro-tilt control for customized support.","Specs: Mesh back and seat, adjustable lumbar support, synchro-tilt mechanism, height adjustment, padded armrests.",,0.0,Net 30 days,2024Q1,2024,2024-01,Tail Spend
355,66daab336d6bf24ccc375ff2,Networking Devices,Switch,Linksys LGS116P,I138,CAT006,nan,,,,nan,PO445,Zachary Ruiz,US004,Higgins-Rivera,SUP046,2024-01-22,2024-02-17,6,126.0,758.0,CC95,GL16700,USD,Henry Hall,700000.0,699600.0,Marketing,Department Head,Japan,+81 7676848357,higgins-rivera@gmail.com,4.9,3,6,1.7,The Linksys LGS116P is an unmanaged Gigabit Ethernet switch designed for small networks and PoE-powered devices. It offers reliable connectivity and PoE support for seamless device powering.,"Specs: 16 Gigabit Ethernet ports, 8 PoE ports, 58W PoE budget, fanless design, plug-and-play.",,0.0,Net 45 days,2024Q1,2024,2024-01,Tail Spend
356,66daab336d6bf24ccc37603c,Office Furniture,Office Chair,Herman Miller Aeron Chair,I082,CAT006,nan,,,,nan,PO519,Christine Decker,US021,Higgins-Rivera,SUP046,2024-05-18,2024-05-20,13,54.0,704.0,CC92,GL16400,USD,Henry Hall,1300000.0,1298710.0,Marketing,Employee,Japan,+81 7676848357,higgins-rivera@gmail.com,4.9,3,6,1.7,"The Herman Miller Aeron Chair is an iconic ergonomic office chair designed to provide superior comfort and support. It features a breathable mesh back, adjustable lumbar support, and a tilt mechanism for customized recline.","Specs: Breathable Pellicle mesh, 8Z Pellicle suspension, PostureFit sacral support, 4D armrests, tilt limiter.",,0.0,Net 45 days,2024Q2,2024,2024-05,Tail Spend
357,66daab336d6bf24ccc376078,Office Furniture,Conference Table,National Public Seating Table,I098,CAT006,nan,,,,nan,PO579,Joseph Lee,US055,Higgins-Rivera,SUP046,2024-08-04,2024-12-04,3,220.0,659.0,CC80,GL15500,USD,John Doe,100000.0,99615.0,Maintenance,Department Head,Japan,+81 7676848357,higgins-rivera@gmail.com,4.9,3,6,1.7,The National Public Seating Table is a versatile and durable conference table suitable for various settings. It features a laminate surface and a sturdy metal frame.,"Specs: Dimensions: 72"" L x 36"" W x 29"" H, laminate surface, metal frame, easy assembly.",,0.0,Net 35 days,2024Q3,2024,2024-08,Tail Spend
358,66daab336d6bf24ccc376172,Networking Devices,Switch,Netgear GS105NA,I133,nan,nan,,,,nan,PO829,Nathan Young,US036,Higgins-Rivera,SUP046,2024-01-28,2024-01-30,2,303.0,606.0,CC91,GL16300,USD,Grace Moore,5500000.0,5499830.0,Warehouse,Employee,Japan,+81 7676848357,higgins-rivera@gmail.com,4.9,3,6,1.7,The Netgear GS105NA is an unmanaged Gigabit Ethernet switch designed for simple and affordable network expansion. It offers plug-and-play installation and reliable connectivity for small networks.,"Specs: 5 Gigabit Ethernet ports, fanless design, desktop/wall-mount, auto MDI/MDI-X, plug-and-play.",,0.0,Net 30 days,2024Q1,2024,2024-01,Tail Spend
359,66daab336d6bf24ccc375f68,Computers & Electronics,Printer,Lexmark MB3442adw,I127,nan,nan,,,,nan,PO307,Nancy Johnson,US042,Higgins-Rivera,SUP046,2024-09-04,2024-03-05,4,150.0,601.0,CC82,GL15300,USD,John Doe,1500000.0,1497802.0,Maintenance,Procurement Manager,Japan,+81 7676848357,higgins-rivera@gmail.com,4.9,3,6,1.7,"The Lexmark MB3442adw is a versatile all-in-one monochrome laser printer designed for small and medium businesses. It offers fast printing, scanning, copying, and faxing capabilities, along with wireless connectivity and duplex printing.","Specs: Up to 42 ppm, 1200x1200 dpi, wireless/Ethernet connectivity, 250-sheet tray, automatic duplex printing.",,0.0,Net 45 days,2024Q3,2024,2024-09,Tail Spend
360,66daab336d6bf24ccc375fb4,Computers & Electronics,Printer,Lexmark MB3442adw,I127,nan,nan,,,,nan,PO383,Nancy Collins,US048,Higgins-Rivera,SUP046,2024-08-05,2024-09-05,4,150.0,601.0,CC90,GL16200,USD,Grace Moore,1550000.0,1547802.0,Warehouse,Department Head,Japan,+81 7676848357,higgins-rivera@gmail.com,4.9,3,6,1.7,"The Lexmark MB3442adw is a versatile all-in-one monochrome laser printer designed for small and medium businesses. It offers fast printing, scanning, copying, and faxing capabilities, along with wireless connectivity and duplex printing.","Specs: Up to 42 ppm, 1200x1200 dpi, wireless/Ethernet connectivity, 250-sheet tray, automatic duplex printing.",,0.0,Net 45 days,2024Q3,2024,2024-08,Tail Spend
361,66daab336d6bf24ccc375f29,Office Furniture,Conference Table,Flash Furniture 6-Foot Bi-Fold Table,I094,nan,nan,,,,nan,PO244,Shawn Zuniga,US095,Higgins-Rivera,SUP046,2024-08-04,2024-04-30,7,75.0,523.0,CC88,GL16000,USD,Grace Moore,11000000.0,10999277.0,Warehouse,Department Head,Japan,+81 7676848357,higgins-rivera@gmail.com,4.9,3,6,1.7,The Flash Furniture 6-Foot Bi-Fold Table is a versatile and portable conference table that can be easily stored or transported. It features a bi-fold design and a durable surface.,"Specs: Dimensions: 72"" L x 30"" W x 29.5"" H, bi-fold design, lightweight construction, carrying handle.",,0.0,Net 120 days,2024Q3,2024,2024-08,Tail Spend
362,66daab336d6bf24ccc376190,Networking Devices,Switch,D-Link DGS-1016D,I136,CAT006,nan,,,,nan,PO859,Andre Glenn,US009,Higgins-Rivera,SUP046,2024-03-30,2024-04-15,2,252.0,505.0,CC91,GL16300,USD,Grace Moore,5500000.0,5499852.0,Warehouse,Procurement Manager,Japan,+81 7676848357,higgins-rivera@gmail.com,4.9,3,6,1.7,The D-Link DGS-1016D is an unmanaged Gigabit Ethernet switch designed for simple and cost-effective network expansion. It offers reliable connectivity and energy-efficient performance.,"Specs: 16 Gigabit Ethernet ports, fanless design, desktop/wall-mount, auto MDI/MDI-X, plug-and-play.",,0.0,Net 30 days,2024Q1,2024,2024-03,Tail Spend
363,66daab336d6bf24ccc3760b7,Networking Devices,Switch,Zyxel GS1900-24E,I141,CAT006,nan,,,,nan,PO642,Emily Edwards,US084,Higgins-Rivera,SUP046,2024-05-01,2024-02-02,2,220.0,440.0,CC95,GL16700,USD,Henry Hall,700000.0,699812.0,Marketing,Employee,Japan,+81 7676848357,higgins-rivera@gmail.com,4.9,3,6,1.7,"The Zyxel GS1900-24E is a managed Gigabit Ethernet switch designed for small and medium businesses. It offers advanced management features, PoE support, and reliable performance.","Specs: 24 Gigabit Ethernet ports, 4 PoE ports, 192W PoE budget, web-based management, Layer 2 switching.",,0.0,Net 35 days,2024Q2,2024,2024-05,Tail Spend
364,66daab336d6bf24ccc375fe1,Computers & Electronics,Desktop Computer,Alienware Aurora R11,I119,CAT006,nan,,,,nan,PO428,Linda Hansen,US034,Higgins-Rivera,SUP046,2024-04-26,2024-04-29,3,130.0,390.0,CC82,GL15300,USD,John Doe,1500000.0,1497937.0,Maintenance,Employee,Japan,+81 7676848357,higgins-rivera@gmail.com,4.9,3,6,1.7,"The Alienware Aurora R11 is a high-performance gaming desktop computer designed for immersive gaming experiences. It features powerful components, advanced cooling, and customizable lighting.","Specs: Intel Core i7/i9 CPU, up to 64GB RAM, up to 2TB SSD, NVIDIA RTX 3090 GPU, Windows 10.",,0.0,Net 45 days,2024Q2,2024,2024-04,Tail Spend
365,66daab336d6bf24ccc375f43,Office Furniture,Office Chair,Ergohuman High Back Swivel Chair,I086,CAT006,nan,,,,nan,PO270,Jesus Watkins,US044,Higgins-Rivera,SUP046,2024-06-05,2024-05-28,2,191.0,382.0,CC96,GL16800,USD,Alice Johnson,1400000.0,1399807.0,Assembly,Department Head,Japan,+81 7676848357,higgins-rivera@gmail.com,4.9,3,6,1.7,"The Ergohuman High Back Swivel Chair is an ergonomic office chair designed for superior comfort and support. It features a breathable mesh back, adjustable lumbar support, and a tilt mechanism with tension control.","Specs: Mesh back, adjustable lumbar support, synchro-tilt mechanism, height adjustment, padded armrests.",,0.0,Net 120 days,2024Q2,2024,2024-06,Tail Spend
366,66daab336d6bf24ccc375ecb,Computers & Electronics,Desktop Computer,CyberPowerPC Gamer Xtreme VR,I120,CAT006,nan,,,,nan,PO150,Mark Parrish,US006,Higgins-Rivera,SUP046,2024-03-31,2024-04-29,3,123.0,368.0,CC98,GL17000,USD,Alice Johnson,1800000.0,1798291.0,Assembly,Employee,Japan,+81 7676848357,higgins-rivera@gmail.com,4.9,3,6,1.7,The CyberPowerPC Gamer Xtreme VR is a powerful and customizable gaming desktop computer designed for virtual reality gaming. It offers high-performance components and advanced cooling features.,"Specs: Intel Core i7/i9 CPU, up to 64GB RAM, up to 2TB SSD, NVIDIA RTX 3080 GPU, Windows 10.",,0.0,Net 90 days,2024Q1,2024,2024-03,Tail Spend
367,66daab336d6bf24ccc375e67,Office Furniture,Office Chair,Herman Miller Aeron Chair,I082,CAT006,nan,,,,nan,PO050,Devon Adams,US079,Higgins-Rivera,SUP046,2024-05-05,2024-02-06,6,54.0,325.0,CC84,GL15600,USD,Cathy Brown,1200000.0,1199404.0,Finance,Employee,Japan,+81 7676848357,higgins-rivera@gmail.com,4.9,3,6,1.7,"The Herman Miller Aeron Chair is an iconic ergonomic office chair designed to provide superior comfort and support. It features a breathable mesh back, adjustable lumbar support, and a tilt mechanism for customized recline.","Specs: Breathable Pellicle mesh, 8Z Pellicle suspension, PostureFit sacral support, 4D armrests, tilt limiter.",,0.0,Net 30 days,2024Q2,2024,2024-05,Tail Spend
368,66daab336d6bf24ccc375e4a,Presentation Equipment,Projector,Anker Nebula Capsule II,I106,nan,nan,,,,nan,PO021,Shawn Zuniga,US095,Higgins-Rivera,SUP046,2024-10-05,2024-11-05,4,80.0,322.0,CC89,GL16100,USD,Grace Moore,8500000.0,8495493.0,Warehouse,Department Head,Japan,+81 7676848357,higgins-rivera@gmail.com,4.9,3,6,1.7,"The Anker Nebula Capsule II is a portable and compact projector perfect for outdoor and travel use. It features Android TV, a built-in battery, and a sleek design.","Specs: 200 ANSI lumens, 720p resolution, Android TV 9.0, 4-hour battery life, HDMI input.",,0.0,Net 120 days,2024Q4,2024,2024-10,Tail Spend
369,66daab336d6bf24ccc375ff6,Computers & Electronics,Printer,Canon PIXMA TR4520,I123,CAT006,nan,,,,nan,PO449,Anne Taylor,US013,Higgins-Rivera,SUP046,2024-01-16,2024-01-21,3,97.0,291.0,CC94,GL16600,USD,Henry Hall,170000.0,168415.0,Marketing,Employee,Japan,+81 7676848357,higgins-rivera@gmail.com,4.9,3,6,1.7,"The Canon PIXMA TR4520 is an all-in-one inkjet printer designed for home and small office use. It offers versatile printing, scanning, copying, and faxing capabilities, along with wireless connectivity.","Specs: Up to 4800x1200 dpi, auto duplex printing, wireless/USB connectivity, 100-sheet tray, LCD display.",,0.0,Net 45 days,2024Q1,2024,2024-01,Tail Spend
370,66daab336d6bf24ccc375e93,Computers & Electronics,Printer,HP LaserJet Pro M404dn,I122,CAT006,nan,,,,nan,PO094,April Brown,US081,Higgins-Rivera,SUP046,2024-06-02,2024-02-13,1,274.0,274.0,CC90,GL16200,USD,Grace Moore,1550000.0,1549437.0,Warehouse,Employee,Japan,+81 7676848357,higgins-rivera@gmail.com,4.9,3,6,1.7,"The HP LaserJet Pro M404dn is a reliable and efficient monochrome laser printer designed for small and medium businesses. It offers fast printing speeds, high-quality output, and convenient connectivity options.","Specs: Up to 40 ppm, 1200x1200 dpi, automatic duplex printing, Ethernet/USB connectivity, 250-sheet tray.",,0.0,Net 45 days,2024Q2,2024,2024-06,Tail Spend
371,66daab336d6bf24ccc375e88,Office Furniture,Conference Table,Regency Legacy Conference Table,I097,CAT006,nan,,,,nan,PO083,Ashley Matthews,US100,Higgins-Rivera,SUP046,2024-01-29,2024-02-28,2,112.0,224.0,CC84,GL15600,USD,Cathy Brown,1200000.0,1199614.0,Finance,Employee,Japan,+81 7676848357,higgins-rivera@gmail.com,4.9,3,6,1.7,The Regency Legacy Conference Table is a classic and elegant conference table designed for executive offices. It features a solid wood construction and a rich finish.,"Specs: Dimensions: 120"" L x 48"" W x 30"" H, solid wood construction, rich finish, cable management system.",,0.0,Net 45 days,2024Q1,2024,2024-01,Tail Spend
372,66daab336d6bf24ccc375e7d,Computers & Electronics,Printer,Xerox B210,I126,nan,nan,,,,nan,PO072,Justin Baldwin,US087,Higgins-Rivera,SUP046,2024-05-14,2024-05-22,1,183.0,183.0,CC86,GL15800,USD,Cathy Brown,1600000.0,1599402.0,Finance,Procurement Manager,Japan,+81 7676848357,higgins-rivera@gmail.com,4.9,3,6,1.7,"The Xerox B210 is a compact and reliable monochrome laser printer designed for small and home offices. It offers fast printing speeds, high-quality output, and easy setup and maintenance.","Specs: Up to 31 ppm, 1200x1200 dpi, USB connectivity, 250-sheet tray, wireless networking optional.",,0.0,Net 30 days,2024Q2,2024,2024-05,Tail Spend
373,66daab336d6bf24ccc375fc8,Office Furniture,Conference Table,Regency Legacy Conference Table,I097,CAT006,nan,,,,nan,PO403,Devon Adams,US079,Higgins-Rivera,SUP046,2024-07-05,2024-05-21,1,112.0,112.0,CC84,GL15600,USD,Cathy Brown,1200000.0,1199807.0,Finance,Employee,Japan,+81 7676848357,higgins-rivera@gmail.com,4.9,3,6,1.7,The Regency Legacy Conference Table is a classic and elegant conference table designed for executive offices. It features a solid wood construction and a rich finish.,"Specs: Dimensions: 120"" L x 48"" W x 30"" H, solid wood construction, rich finish, cable management system.",,0.0,Net 45 days,2024Q3,2024,2024-07,Tail Spend
374,66daab336d6bf24ccc375e9f,Presentation Equipment,Projector,Epson PowerLite 1781W,I102,CAT006,nan,,,,nan,PO106,Nathan Koch,US010,Higgins-Rivera,SUP046,2024-05-31,2024-03-06,1,94.0,94.0,CC89,GL16100,USD,Grace Moore,8500000.0,8498967.0,Warehouse,Procurement Manager,Japan,+81 7676848357,higgins-rivera@gmail.com,4.9,3,6,1.7,The Epson PowerLite 1781W is a versatile and portable projector suitable for presentations and classrooms. It offers WXGA resolution and wireless connectivity for easy setup.,"Specs: 3,200 lumens, WXGA resolution, wireless connectivity, HDMI input, 10,000:1 contrast ratio.",,0.0,Net 45 days,2024Q2,2024,2024-05,Tail Spend
375,66daab336d6bf24ccc3760f1,Presentation Equipment,Projector,Epson PowerLite 1781W,I102,CAT006,nan,,,,nan,PO700,Tammy Foster,US011,Higgins-Rivera,SUP046,2024-02-06,2024-06-06,1,94.0,94.0,CC85,GL15700,USD,Cathy Brown,900000.0,898967.0,Finance,Procurement Manager,Japan,+81 7676848357,higgins-rivera@gmail.com,4.9,3,6,1.7,The Epson PowerLite 1781W is a versatile and portable projector suitable for presentations and classrooms. It offers WXGA resolution and wireless connectivity for easy setup.,"Specs: 3,200 lumens, WXGA resolution, wireless connectivity, HDMI input, 10,000:1 contrast ratio.",,0.0,Net 30 days,2024Q1,2024,2024-02,Tail Spend
376,66daab336d6bf24ccc376130,Office Furniture,Conference Table,Tribesigns Modern Conference Table,I093,CAT007,nan,,,,nan,PO763,Michael Gomez,US041,Moore-Williams,SUP047,2024-01-06,2024-08-06,19,281.0,5347.0,CC84,GL15600,USD,Cathy Brown,1200000.0,1197931.0,Finance,Department Head,Brazil,+55 5886325218,moore-williams@gmail.com,2.5,6,10,4.7,The Tribesigns Modern Conference Table is a contemporary conference table with a sleek and minimalist design. It features a durable metal frame and a tempered glass top for a modern look.,"Specs: Dimensions: 63"" L x 32"" W x 29.5"" H, tempered glass top, metal frame, easy assembly.",,0.0,Net 30 days,2024Q1,2024,2024-01,Main Spend
377,66daab336d6bf24ccc37606c,Office Furniture,Office Chair,Steelcase Leap Chair,I083,CAT007,nan,,,,nan,PO567,Nathan Koch,US010,Moore-Williams,SUP047,2024-01-21,2024-01-26,20,242.0,4833.0,CC88,GL16000,USD,Grace Moore,11000000.0,10998075.0,Warehouse,Procurement Manager,Brazil,+55 5886325218,moore-williams@gmail.com,2.5,6,10,4.7,"The Steelcase Leap Chair is an ergonomic office chair designed for all-day comfort. It features a flexible back and seat, adjustable lumbar support, and a recline mechanism that responds to your body weight and movements.","Specs: LiveBack technology, natural glide system, adjustable lumbar support, 4D armrests, adjustable seat depth.",,0.0,Net 35 days,2024Q1,2024,2024-01,Main Spend
378,66daab336d6bf24ccc375fed,Office Furniture,Conference Table,Regency Legacy Conference Table,I097,CAT007,nan,,,,nan,PO440,Christine Decker,US021,Moore-Williams,SUP047,2024-05-15,2024-05-20,16,301.0,4813.0,CC92,GL16400,USD,Henry Hall,1300000.0,1296913.0,Marketing,Employee,Brazil,+55 5886325218,moore-williams@gmail.com,2.5,6,10,4.7,The Regency Legacy Conference Table is a classic and elegant conference table designed for executive offices. It features a solid wood construction and a rich finish.,"Specs: Dimensions: 120"" L x 48"" W x 30"" H, solid wood construction, rich finish, cable management system.",,0.0,Net 45 days,2024Q2,2024,2024-05,Main Spend
379,66daab336d6bf24ccc376140,Networking Devices,Switch,TRENDnet TEG-S82g,I139,CAT007,nan,,,,nan,PO779,Nathan Young,US036,Moore-Williams,SUP047,2024-03-03,2024-03-13,16,295.0,4717.0,CC91,GL16300,USD,Grace Moore,5500000.0,5498676.0,Warehouse,Employee,Brazil,+55 5886325218,moore-williams@gmail.com,2.5,6,10,4.7,The TRENDnet TEG-S82g is an unmanaged Gigabit Ethernet switch designed for cost-effective network expansion. It offers reliable connectivity and energy-efficient performance.,"Specs: 8 Gigabit Ethernet ports, fanless design, desktop/wall-mount, auto MDI/MDI-X, plug-and-play.",,0.0,Net 30 days,2024Q1,2024,2024-03,Main Spend
